SK_ID_CURR;NAME_CAR;PRICE_CAR;DOWN_PAYMENT;PERCENT_DOWN_PAYMENT;INTEREST_RATE;AMT_CREDIT;AMT_ANNUITY;INCOME_TOTAL;TENOR;RATIO_DTI;DATA_BLACKLIST;DEBITUR;AGE;OCCUPATION_TYPE;TOTAL_DEPENDENTS;NAME_HOUSING_TYPE;PARTNER_OCCUPATION;SCOR;TARGET
103842; MAZDA CX-5;647700000;356235000;55,00%;0,04;291465000;4862690,331;8054170;60;60,4;Tidak Ada;Lama;47;Swasta Nasional;1;Orang Tua;Tidak Bekerja;55;1
103847;MAZDA CX-9;955500000;563745000;59,00%;0,04;391755000;6535890,247;27231726;60;24,0;Tidak Ada;Baru;48;Profesional;3;KPR;Karyawan;100;0
103848;MAZDA CX-3;403300000;177452000;44,00%;0,06;225848000;4710932,753;43467337;48;10,8;Tidak Ada;Lama;51;Profesional;1;KPR;Tidak Bekerja;98;0
103851; MAZDA CX-5;647700000;336804000;52,00%;0,04;310896000;5186869,687;38945837;60;13,3;Tidak Ada;Baru;26;Profesional;0;KPR;Karyawan;98;0
103854;MAZDA CX-30;585500000;251765000;43,00%;0,06;333735000;5570736,602;29722977;60;18,7;Tidak Ada;Baru;35;Profesional;3;Milik Sendiri;Karyawan;98;0
103857;MAZDA 2;371100000;144729000;39,00%;0,08;226371000;3780526,491;37985327;60;10,0;Tidak Ada;Baru;30;Profesional;2;Milik Sendiri;Tidak Bekerja;98;0
103861;MAZDA CX-60;1188800000;475520000;40,00%;0,08;713280000;14884284,01;22950740;48;64,9;Tidak Ada;Baru;47;Profesional;1;Milik Sendiri;Tidak Bekerja;68;0
103862;MAZDA CX-30;585500000;204925000;35,00%;0,08;380575000;15870509,45;38715215;24;41,0;Tidak Ada;Baru;45;Profesional;2;KPR;Tidak Bekerja;70;0
103865; MAZDA CX-5;647700000;310896000;48,00%;0,06;336804000;9364323,182;27566301;36;34,0;Tidak Ada;Baru;47;Profesional;3;Milik Sendiri;Tidak Bekerja;83;0
103870;MAZDA CX-60;1188800000;641952000;54,00%;0,04;546848000;9123402,406;21818519;60;41,8;Tidak Ada;Baru;31;Profesional;3;Milik Sendiri; profesional;68;0
103876;MAZDA MX-30 EV;860000000;361200000;42,00%;0,06;498800000;20796325,41;43702072;24;47,6;Tidak Ada;Lama;25;Profesional;1;KPR;Karyawan;68;0
103891;MAZDA 6;717700000;394735000;55,00%;0,04;322965000;5388224,256;8670130;60;62,1;Tidak Ada;Lama;49;Swasta Nasional;1;Orang Tua;Tidak Bekerja;55;1
103908;MAZDA CX-8;828800000;339808000;41,00%;0,06;488992000;13595679,15;44788564;36;30,4;Tidak Ada;Baru;40;Profesional;3;KPR;Tidak Bekerja;83;0
103914;MAZDA CX-3;403300000;185518000;46,00%;0,06;217782000;4542685,155;46972926;48;9,7;Ada;Baru;47;Profesional;1;KPR; profesional;70;0
103918;MAZDA 2;371100000;166995000;45,00%;0,06;204105000;3406940,219;9696406;60;35,1;Tidak Ada;Lama;26;Swasta Nasional;0;Orang Tua;Wiraswasta;70;0
103940;MAZDA CX-60;1188800000;475520000;40,00%;0,08;713280000;11912188,11;43265071;60;27,5;Tidak Ada;Lama;24;Profesional;1;KPR;Tidak Bekerja;100;0
103963;MAZDA CX-9;955500000;334425000;35,00%;0,08;621075000;12960207,34;29681641;48;43,7;Tidak Ada;Baru;37;Profesional;2;Milik Sendiri;Karyawan;68;0
103966;MAZDA 2;371100000;141018000;38,00%;0,08;230082000;3842502,335;15728441;60;24,4;Tidak Ada;Baru;33;Karyawan;1;KPR;Tidak Bekerja;93;0
103971;MAZDA CX-60;1188800000;463632000;39,00%;0,08;725168000;12110724,58;49293174;60;24,6;Tidak Ada;Lama;36;Profesional;1;KPR; profesional;98;0
103980;MAZDA 3;583800000;297738000;51,00%;0,04;286062000;5964493,298;9439647;48;63,2;Tidak Ada;Baru;39;Swasta Nasional;2;Orang Tua;Tidak Bekerja;55;1
103984;MAZDA 3;583800000;297738000;51,00%;0,04;286062000;4772548,75;34887409;60;13,7;Tidak Ada;Lama;50;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
103985;MAZDA CX-8;828800000;290080000;35,00%;0,08;538720000;14982907,77;39182061;36;38,2;Tidak Ada;Baru;26;Profesional;1;Milik Sendiri; profesional;85;0
103998;MAZDA 3;583800000;297738000;51,00%;0,04;286062000;4772548,75;15737925;60;30,3;Tidak Ada;Baru;29;Karyawan;0;Orang Tua;Tidak Bekerja;78;0
104019;MAZDA CX-3;403300000;193584000;48,00%;0,06;209716000;5830834,552;13805437;36;42,2;Ada;Baru;24;Karyawan;0;KPR;Tidak Bekerja;33;1
104026;MAZDA 2;371100000;200394000;54,00%;0,04;170706000;2847993,466;29790539;60;9,6;Tidak Ada;Baru;31;Profesional;1;Milik Sendiri;Karyawan;98;0
104035;MAZDA MX-30 EV;860000000;326800000;38,00%;0,08;533200000;8904748,067;35635882;60;25,0;Tidak Ada;Lama;53;Profesional;2;Milik Sendiri; profesional;98;0
104044;MAZDA MX-5;943300000;518815000;55,00%;0,04;424485000;8850661,526;43603631;48;20,3;Tidak Ada;Baru;40;Profesional;1;KPR;Tidak Bekerja;98;0
104045;MAZDA 2;371100000;133596000;36,00%;0,08;237504000;9904248,774;25936370;24;38,2;Ada;Baru;26;Profesional;0;KPR; profesional;55;1
104047;MAZDA 6;717700000;373204000;52,00%;0,04;344496000;5747439,207;38226182;60;15,0;Tidak Ada;Baru;42;Profesional;3;Milik Sendiri;Tidak Bekerja;98;0
104051;MAZDA MX-30 EV;860000000;335400000;39,00%;0,08;524600000;8761123,099;12768534;60;68,6;Ada;Baru;42;Karyawan;2;Orang Tua;Tidak Bekerja;35;1
104058;MAZDA CX-8;828800000;356384000;43,00%;0,06;472416000;7885613,143;11791339;60;66,9;Tidak Ada;Baru;47;Karyawan;1;Orang Tua;Karyawan;63;0
104063;MAZDA MX-30 EV;860000000;266600000;31,00%;0,08;593400000;9910122,849;24003244;60;41,3;Tidak Ada;Baru;26;Profesional;0;Milik Sendiri;Tidak Bekerja;68;0
104066;MAZDA CX-3;403300000;161320000;40,00%;0,08;241980000;4041205,809;6464064;60;62,5;Tidak Ada;Baru;43;Wiraswasta;2;Sewa;Wiraswasta;53;1
104087;MAZDA CX-8;828800000;281792000;34,00%;0,08;547008000;9135349,645;14978990;60;61,0;Tidak Ada;Baru;27;Karyawan;0;Orang Tua;Tidak Bekerja;63;0
104089;MAZDA CX-8;828800000;372960000;45,00%;0,06;455840000;9508304,64;48852057;48;19,5;Tidak Ada;Baru;41;Profesional;2;Milik Sendiri;Tidak Bekerja;98;0
104095;MAZDA 6;717700000;401912000;56,00%;0,04;315788000;5268485,939;12152732;60;43,4;Tidak Ada;Baru;44;Karyawan;1;KPR;Swasta Nasional;65;0
104098;MAZDA MX-30 EV;860000000;361200000;42,00%;0,06;498800000;10404401,44;45435209;48;22,9;Tidak Ada;Baru;27;Profesional;1;Milik Sendiri; profesional;98;0
104104;MAZDA 2;371100000;155862000;42,00%;0,06;215238000;3592773,322;12513621;60;28,7;Tidak Ada;Baru;40;Karyawan;3;KPR;Tidak Bekerja;93;0
104110;MAZDA 2;371100000;174417000;47,00%;0,06;196683000;3283051,484;24655178;60;13,3;Ada;Lama;25;Profesional;1;KPR;Tidak Bekerja;68;0
104120;MAZDA CX-60;1188800000;392304000;33,00%;0,08;796496000;16620783,81;30048898;48;55,3;Tidak Ada;Lama;42;Profesional;1;Milik Sendiri; profesional;68;0
104122;MAZDA MX-30 EV;860000000;516000000;60,00%;0,04;344000000;9561449,294;41555055;36;23,0;Tidak Ada;Baru;36;Profesional;1;KPR;Karyawan;98;0
104131;MAZDA CX-9;955500000;477750000;50,00%;0,06;477750000;7974648,783;16524016;60;48,3;Tidak Ada;Lama;47;Karyawan;1;Orang Tua;Tidak Bekerja;63;0
104132;MAZDA 6;717700000;265549000;37,00%;0,08;452151000;9435206,228;19068948;48;49,5;Tidak Ada;Baru;27;Karyawan;1;Orang Tua;Swasta Nasional;63;0
104135;MAZDA CX-9;955500000;296205000;31,00%;0,08;659295000;13757758,56;43137219;48;31,9;Tidak Ada;Baru;24;Profesional;0;KPR;Karyawan;85;0
104136;MAZDA CX-8;828800000;281792000;34,00%;0,08;547008000;11414623,19;27036833;48;42,2;Ada;Baru;48;Profesional;3;KPR;Karyawan;40;1
104149;MAZDA CX-30;585500000;222490000;38,00%;0,08;363010000;7575067,207;17183692;48;44,1;Ada;Baru;27;Karyawan;0;KPR;Swasta Nasional;33;1
104150;MAZDA CX-9;955500000;420420000;44,00%;0,06;535080000;14877085,93;37534335;36;39,6;Tidak Ada;Baru;28;Profesional;0;Milik Sendiri; profesional;83;0
104156;MAZDA CX-8;828800000;455840000;55,00%;0,04;372960000;6222321,671;33003576;60;18,9;Tidak Ada;Lama;54;Profesional;2;KPR;Tidak Bekerja;98;0
104165;MAZDA CX-8;828800000;381248000;46,00%;0,06;447552000;7470580,873;43996958;60;17,0;Tidak Ada;Lama;39;Profesional;3;KPR;Tidak Bekerja;98;0
104175;MAZDA CX-3;403300000;217782000;54,00%;0,06;185518000;7734748,791;36707498;24;21,1;Tidak Ada;Baru;50;Profesional;3;KPR;Karyawan;98;0
104179;MAZDA CX-30;585500000;327880000;56,00%;0,04;257620000;7160524,904;47288131;36;15,1;Tidak Ada;Baru;41;Profesional;1;KPR;Tidak Bekerja;98;0
104184;MAZDA 6;717700000;346816748,1;48,32%;0,04;370883251,9;6187674,003;9574987;60;64,6;Tidak Ada;Baru;49;Swasta Nasional;1;Orang Tua;Swasta Nasional;55;1
104206;MAZDA CX-8;828800000;273504000;33,00%;0,06;555296000;15439161,07;26145929;36;59,0;Tidak Ada;Baru;23;Profesional;0;Milik Sendiri;Karyawan;68;0
104216;MAZDA CX-3;403300000;173419000;43,00%;0,08;229881000;6393461,949;26882157;36;23,8;Tidak Ada;Baru;33;Profesional;2;KPR; profesional;98;0
104230;MAZDA 3;583800000;315252000;54,00%;0,06;268548000;4482628,951;45836757;60;9,8;Tidak Ada;Lama;37;Profesional;2;KPR; profesional;98;0
104257;MAZDA 6;717700000;366027000;51,00%;0,04;351673000;5867177,523;38343827;60;15,3;Tidak Ada;Baru;30;Profesional;2;KPR;Tidak Bekerja;98;0
104272;MAZDA CX-8;828800000;497280000;60,00%;0,04;331520000;5530952,597;42597863;60;13,0;Tidak Ada;Baru;37;Profesional;2;KPR; profesional;100;0
104273;MAZDA CX-30;585500000;210780000;36,00%;0,04;374720000;7813043,776;16772333;48;46,6;Tidak Ada;Lama;35;Karyawan;2;KPR;Tidak Bekerja;63;0
104278; MAZDA CX-5;647700000;388620000;60,00%;0,08;259080000;4326785,689;32696697;60;13,2;Tidak Ada;Baru;40;Profesional;3;Milik Sendiri;Tidak Bekerja;98;0
104294;MAZDA 6;717700000;409089000;57,00%;0,04;308611000;8577815,198;41646138;36;20,6;Tidak Ada;Baru;45;Profesional;3;KPR;Karyawan;98;0
104295;MAZDA MX-30 EV;860000000;516000000;60,00%;0,04;344000000;7172520,973;10695886;48;67,1;Tidak Ada;Lama;28;Karyawan;1;Sewa;Tidak Bekerja;65;0
104297;MAZDA MX-30 EV;860000000;412800000;48,00%;0,04;447200000;7460913,373;34844499;60;21,4;Tidak Ada;Lama;39;Profesional;2;KPR; profesional;98;0
104298;MAZDA 2;371100000;218949000;59,00%;0,06;152151000;6343588,025;17319224;24;36,6;Tidak Ada;Baru;46;Karyawan;2;KPR;Karyawan;78;0
104308;MAZDA CX-3;403300000;149221000;37,00%;0,04;254079000;7062103,125;46391543;36;15,2;Tidak Ada;Baru;44;Profesional;2;KPR;Karyawan;98;0
104318;MAZDA 3;583800000;280224000;48,00%;0,08;303576000;5069894,597;23260094;60;21,8;Tidak Ada;Lama;55;Profesional;1;Milik Sendiri;Tidak Bekerja;98;0
104319;MAZDA CX-3;403300000;161320000;40,00%;0,06;241980000;4039153,349;6453036;60;62,6;Tidak Ada;Baru;53;Wiraswasta;2;Sewa;Wiraswasta;53;1
104320;MAZDA CX-30;585500000;240055000;41,00%;0,04;345445000;9601612,94;37145529;36;25,8;Tidak Ada;Baru;27;Profesional;0;Milik Sendiri; profesional;98;0
104327;MAZDA CX-60;1188800000;677616000;57,00%;0,06;511184000;21312647,97;45631423;24;46,7;Tidak Ada;Baru;43;Profesional;3;KPR;Tidak Bekerja;68;0
104334;MAZDA CX-8;828800000;364672000;44,00%;0,04;464128000;7743333,636;29821192;60;26,0;Tidak Ada;Baru;54;Profesional;2;Milik Sendiri;Karyawan;98;0
104344;MAZDA CX-30;585500000;351300000;60,00%;0,06;234200000;3909288,843;10865793;60;36,0;Tidak Ada;Lama;43;Karyawan;3;Sewa;Tidak Bekerja;78;0
104350;MAZDA MX-5;943300000;452784000;48,00%;0,04;490516000;8183580,912;24940786;60;32,8;Tidak Ada;Lama;35;Profesional;3;Milik Sendiri;Karyawan;83;0
104351;MAZDA CX-3;403300000;241980000;60,00%;0,06;161320000;2692768,899;14294805;60;18,8;Tidak Ada;Baru;34;Karyawan;2;Orang Tua;Swasta Nasional;93;0
104354;MAZDA CX-30;585500000;263475000;45,00%;0,04;322025000;6714334,495;47445025;48;14,2;Tidak Ada;Baru;48;Profesional;2;Milik Sendiri;Karyawan;98;0
104369;MAZDA CX-9;955500000;554190000;58,00%;0,06;401310000;16731702,78;48166658;24;34,7;Tidak Ada;Baru;39;Profesional;2;KPR;Tidak Bekerja;83;0
104376;MAZDA CX-9;955500000;324870000;34,00%;0,04;630630000;10521189,18;46254237;60;22,7;Tidak Ada;Baru;35;Profesional;1;KPR;Tidak Bekerja;98;0
104381;MAZDA 3;583800000;274386000;47,00%;0,08;309414000;8605437,75;28316188;36;30,4;Tidak Ada;Baru;50;Profesional;2;KPR; profesional;83;0
104384;MAZDA 3;583800000;204330000;35,00%;0,06;379470000;6334149,604;15664479;60;40,4;Ada;Baru;46;Karyawan;2;KPR;Tidak Bekerja;35;1
104391;MAZDA CX-3;403300000;181485000;45,00%;0,04;221815000;3700676,431;5957629;60;62,1;Tidak Ada;Baru;33;Wiraswasta;1;Sewa;Tidak Bekerja;53;1
104394;MAZDA MX-5;943300000;462217000;49,00%;0,06;481083000;10034844,95;28184619;48;35,6;Tidak Ada;Lama;55;Profesional;3;KPR;Tidak Bekerja;85;0
104398;MAZDA CX-9;955500000;554190000;58,00%;0,06;401310000;16731702,78;37011915;24;45,2;Tidak Ada;Baru;27;Profesional;0;KPR;Tidak Bekerja;68;0
104402;MAZDA MX-5;943300000;547114000;58,00%;0,04;396186000;16514629,11;46261724;24;35,7;Tidak Ada;Baru;23;Profesional;1;Milik Sendiri;Tidak Bekerja;83;0
104408;MAZDA 3;583800000;180978000;31,00%;0,04;402822000;6720527,832;11852082;60;56,7;Tidak Ada;Baru;42;Karyawan;2;Orang Tua;Tidak Bekerja;65;0
104409;MAZDA CX-3;403300000;161320000;40,00%;0,08;241980000;4041205,809;10713859;60;37,7;Tidak Ada;Baru;54;Karyawan;3;Orang Tua;Tidak Bekerja;78;0
104410;MAZDA 2;371100000;204105000;55,00%;0,08;166995000;2788912,985;49729826;60;5,6;Tidak Ada;Baru;40;Profesional;1;Milik Sendiri;Karyawan;98;0
104412;MAZDA 6;717700000;416266000;58,00%;0,04;301434000;5029009,306;14220452;60;35,4;Tidak Ada;Baru;55;Karyawan;1;Sewa;Tidak Bekerja;80;0
104417;MAZDA MX-5;943300000;462217000;49,00%;0,04;481083000;13371659,04;36075632;36;37,1;Tidak Ada;Lama;50;Profesional;3;KPR;Tidak Bekerja;85;0
104424;MAZDA CX-60;1188800000;713280000;60,00%;0,06;475520000;13221110,67;20476088;36;64,6;Tidak Ada;Baru;53;Profesional;1;KPR; profesional;68;0
104426;MAZDA CX-30;585500000;286895000;49,00%;0,04;298605000;4981811,354;36634296;60;13,6;Tidak Ada;Baru;54;Profesional;3;Milik Sendiri;Tidak Bekerja;98;0
104435;MAZDA 6;717700000;337319000;47,00%;0,06;380381000;6349356,104;39946073;60;15,9;Tidak Ada;Baru;32;Profesional;1;KPR; profesional;98;0
104445;MAZDA MX-30 EV;860000000;516000000;60,00%;0,06;344000000;5742080,965;7794436;60;73,7;Tidak Ada;Baru;47;Wiraswasta;0;Sewa;Tidak Bekerja;53;1
104458;MAZDA MX-30 EV;860000000;516000000;60,00%;0,04;344000000;9561449,294;19062707;36;50,2;Tidak Ada;Baru;36;Karyawan;3;Orang Tua;Swasta Nasional;65;0
104460;MAZDA CX-30;585500000;322025000;55,00%;0,04;263475000;4395715,901;16378054;60;26,8;Tidak Ada;Lama;28;Karyawan;0;Sewa;Karyawan;93;0
104466;MAZDA MX-30 EV;860000000;507400000;59,00%;0,04;352600000;9800485,526;29490016;36;33,2;Tidak Ada;Lama;43;Profesional;3;Milik Sendiri;Tidak Bekerja;83;0
104472;MAZDA MX-30 EV;860000000;438600000;51,00%;0,04;421400000;11712775,39;46150030;36;25,4;Tidak Ada;Baru;30;Profesional;3;Milik Sendiri; profesional;100;0
104473;MAZDA CX-3;403300000;193584000;48,00%;0,04;209716000;3498821,353;9143924;60;38,3;Tidak Ada;Baru;28;Swasta Nasional;1;Sewa;Tidak Bekerja;70;0
104479;MAZDA MX-5;943300000;405619000;43,00%;0,06;537681000;8975022,778;17032406;60;52,7;Tidak Ada;Baru;49;Karyawan;2;Sewa;Tidak Bekerja;63;0
104480;MAZDA CX-8;828800000;389536000;47,00%;0,06;439264000;7332236,782;49653323;60;14,8;Tidak Ada;Baru;39;Profesional;2;KPR;Tidak Bekerja;98;0
104482;MAZDA CX-60;1188800000;546848000;46,00%;0,06;641952000;13390389,57;39347952;48;34,0;Tidak Ada;Baru;52;Profesional;3;KPR;Tidak Bekerja;83;0
104499;MAZDA CX-60;1188800000;713280000;60,00%;0,06;475520000;9918807,086;32857206;48;30,2;Tidak Ada;Lama;51;Profesional;3;KPR;Karyawan;83;0
104501;MAZDA 3;583800000;180978000;31,00%;0,04;402822000;6720527,832;10682699;60;62,9;Tidak Ada;Lama;55;Karyawan;1;Sewa;Swasta Nasional;63;0
104502;MAZDA 3;583800000;338604000;58,00%;0,08;245196000;4094914,867;47185291;60;8,7;Tidak Ada;Lama;30;Profesional;3;Milik Sendiri;Karyawan;98;0
104506;MAZDA MX-5;943300000;339588000;36,00%;0,04;603712000;16780121,15;41123985;36;40,8;Tidak Ada;Baru;46;Profesional;2;KPR;Tidak Bekerja;68;0
104510;MAZDA MX-30 EV;860000000;498800000;58,00%;0,08;361200000;6032248,691;49552205;60;12,2;Tidak Ada;Baru;36;Profesional;3;Milik Sendiri;Tidak Bekerja;100;0
104512;MAZDA 3;583800000;256872000;44,00%;0,04;326928000;5454341,429;8206930;60;66,5;Tidak Ada;Baru;43;Swasta Nasional;1;Orang Tua;Wiraswasta;55;1
104520;MAZDA CX-60;1188800000;380416000;32,00%;0,06;808384000;22475888,15;40602925;36;55,4;Ada;Baru;30;Profesional;3;KPR;Tidak Bekerja;40;1
104528;MAZDA CX-30;585500000;310315000;53,00%;0,08;275185000;4595748,494;19548713;60;23,5;Tidak Ada;Baru;28;Karyawan;0;KPR;Tidak Bekerja;95;0
104529;MAZDA MX-30 EV;860000000;283800000;33,00%;0,04;576200000;9613099,922;30326719;60;31,7;Tidak Ada;Baru;55;Profesional;1;KPR;Tidak Bekerja;83;0
104541;MAZDA CX-30;585500000;187360000;32,00%;0,08;398140000;11073089,73;18996684;36;58,3;Ada;Baru;23;Karyawan;0;Orang Tua;Tidak Bekerja;33;1
104578;MAZDA CX-30;585500000;234200000;40,00%;0,08;351300000;9770373,291;43995349;36;22,2;Tidak Ada;Baru;46;Profesional;2;Milik Sendiri; profesional;98;0
104584;MAZDA CX-8;828800000;256928000;31,00%;0,08;571872000;9550592,811;14780342;60;64,6;Tidak Ada;Lama;25;Karyawan;0;KPR;Tidak Bekerja;63;0
104588;MAZDA CX-60;1188800000;511184000;43,00%;0,08;677616000;11316578,71;18031440;60;62,8;Tidak Ada;Baru;27;Karyawan;1;Sewa;Tidak Bekerja;65;0
104602;MAZDA CX-9;955500000;496860000;52,00%;0,06;458640000;9566709,459;20557645;48;46,5;Tidak Ada;Baru;45;Profesional;1;Milik Sendiri;Tidak Bekerja;68;0
104610;MAZDA CX-3;403300000;225848000;56,00%;0,04;177452000;7396914,491;22179771;24;33,3;Tidak Ada;Baru;50;Profesional;1;Milik Sendiri;Tidak Bekerja;83;0
104611;MAZDA 3;583800000;192654000;33,00%;0,04;391146000;10871868,16;37453122;36;29,0;Ada;Baru;34;Profesional;3;KPR;Karyawan;68;0
104618;MAZDA CX-8;828800000;339808000;41,00%;0,08;488992000;10203981,33;34896583;48;29,2;Tidak Ada;Baru;44;Profesional;1;KPR;Tidak Bekerja;98;0
104620;MAZDA MX-30 EV;860000000;258000000;30,00%;0,06;602000000;16737694,79;31733336;36;52,7;Tidak Ada;Baru;47;Profesional;3;Milik Sendiri;Tidak Bekerja;68;0
104622;MAZDA MX-30 EV;860000000;301000000;35,00%;0,12;559000000;15556520,92;40946543;36;38,0;Tidak Ada;Baru;49;Profesional;3;KPR; profesional;83;0
104624;MAZDA 2;371100000;133596000;36,00%;0,08;237504000;3966454,023;46048696;60;8,6;Tidak Ada;Lama;55;Profesional;3;Milik Sendiri;Karyawan;98;0
104625;MAZDA MX-5;943300000;556547000;59,00%;0,08;386753000;8070521,384;14933835;48;54,0;Tidak Ada;Baru;46;Karyawan;3;KPR;Tidak Bekerja;63;0
104634;MAZDA CX-9;955500000;477750000;50,00%;0,04;477750000;9961255,508;44617010;48;22,3;Tidak Ada;Lama;52;Profesional;2;KPR;Tidak Bekerja;100;0
104639;MAZDA CX-60;1188800000;677616000;57,00%;0,06;511184000;8532732,315;14064383;60;60,7;Tidak Ada;Baru;52;Karyawan;3;KPR;Tidak Bekerja;65;0
104646; MAZDA CX-5;647700000;272034000;42,00%;0,04;375666000;6267467,538;8820106;60;71,1;Ada;Lama;54;Swasta Nasional;3;Sewa;Swasta Nasional;25;1
104647;MAZDA CX-8;828800000;414400000;50,00%;0,08;414400000;8647441,808;35636384;48;24,3;Tidak Ada;Baru;41;Profesional;3;KPR; profesional;98;0
104652;MAZDA 6;717700000;394735000;55,00%;0,06;322965000;8979550,827;34849512;36;25,8;Tidak Ada;Baru;30;Profesional;1;KPR;Tidak Bekerja;100;0
104670;MAZDA CX-8;828800000;372960000;45,00%;0,04;455840000;7605059,821;32384862;60;23,5;Tidak Ada;Baru;50;Profesional;2;Milik Sendiri; profesional;100;0
104677;MAZDA CX-60;1188800000;523072000;44,00%;0,06;665728000;11112395,57;49353498;60;22,5;Tidak Ada;Lama;29;Profesional;0;KPR;Tidak Bekerja;100;0
104685;MAZDA 3;583800000;338604000;58,00%;0,06;245196000;4092835,129;6531330;60;62,7;Tidak Ada;Lama;31;Wiraswasta;0;Sewa;Wiraswasta;51;1
104691;MAZDA MX-30 EV;860000000;412800000;48,00%;0,04;447200000;18641098,21;44507831;24;41,9;Tidak Ada;Baru;25;Profesional;0;Milik Sendiri;Karyawan;70;0
104696;MAZDA 6;717700000;229664000;32,00%;0,06;488036000;10179876,63;20269070;48;50,2;Tidak Ada;Baru;52;Profesional;1;KPR;Karyawan;70;0
104699;MAZDA CX-30;585500000;187360000;32,00%;0,08;398140000;8308138,228;31068118;48;26,7;Tidak Ada;Baru;27;Profesional;0;Milik Sendiri; profesional;98;0
104712;MAZDA 6;717700000;315788000;44,00%;0,08;401912000;6712162,613;20788129;60;32,3;Tidak Ada;Baru;24;Profesional;0;Milik Sendiri;Karyawan;83;0
104714;MAZDA MX-30 EV;860000000;412800000;48,00%;0,06;447200000;9328084,053;13471279;48;69,2;Tidak Ada;Baru;33;Karyawan;3;Orang Tua;Karyawan;63;0
104717;MAZDA CX-60;1188800000;475520000;40,00%;0,06;713280000;29738578,56;42909102;24;69,3;Tidak Ada;Baru;53;Profesional;3;Milik Sendiri;Tidak Bekerja;68;0
104718;MAZDA 3;583800000;303576000;52,00%;0,08;280224000;7793604;27149844;36;28,7;Tidak Ada;Lama;27;Profesional;0;Milik Sendiri; profesional;98;0
104740;MAZDA CX-8;828800000;256928000;31,00%;0,04;571872000;9540893,229;14603643;60;65,3;Tidak Ada;Baru;23;Karyawan;0;KPR;Tidak Bekerja;63;0
104741;MAZDA MX-30 EV;860000000;404200000;47,00%;0,08;455800000;7612123,348;37070243;60;20,5;Tidak Ada;Baru;53;Profesional;3;KPR;Tidak Bekerja;98;0
104743;MAZDA CX-8;828800000;364672000;44,00%;0,06;464128000;9681182,906;31088758;48;31,1;Tidak Ada;Baru;29;Profesional;1;Milik Sendiri;Karyawan;83;0
104744;MAZDA 2;371100000;111330000;30,00%;0,06;259770000;4336105,734;6285849;60;69,0;Tidak Ada;Baru;42;Wiraswasta;1;Sewa;Wiraswasta;51;1
104747;MAZDA 6;717700000;279903000;39,00%;0,12;437797000;7318893,23;13461100;60;54,4;Tidak Ada;Baru;47;Karyawan;2;Orang Tua;Tidak Bekerja;63;0
104767;MAZDA 2;371100000;178128000;48,00%;0,08;192972000;4026819,837;27089609;48;14,9;Tidak Ada;Baru;30;Profesional;3;Milik Sendiri;Tidak Bekerja;98;0
104772;MAZDA CX-8;828800000;372960000;45,00%;0,06;455840000;7608924,963;11073111;60;68,7;Tidak Ada;Lama;30;Karyawan;3;KPR;Swasta Nasional;63;0
104776;MAZDA CX-3;403300000;209716000;52,00%;0,08;193584000;4039590,673;6241016;48;64,7;Tidak Ada;Baru;35;Wiraswasta;2;Sewa;Tidak Bekerja;51;1
104779;MAZDA CX-3;403300000;237947000;59,00%;0,04;165353000;2758686,066;43125793;60;6,4;Tidak Ada;Baru;35;Profesional;3;KPR; profesional;98;0
104814;MAZDA MX-30 EV;860000000;473000000;55,00%;0,04;387000000;6456559,649;10065608;60;64,1;Tidak Ada;Baru;45;Karyawan;3;Sewa;Karyawan;63;0
104815; MAZDA CX-5;647700000;323850000;50,00%;0,04;323850000;5402989,257;7756508;60;69,7;Tidak Ada;Baru;42;Wiraswasta;1;Sewa;Wiraswasta;53;1
104830;MAZDA CX-30;585500000;345445000;59,00%;0,04;240055000;4004985,599;8354079;60;47,9;Tidak Ada;Lama;42;Swasta Nasional;1;Orang Tua;Wiraswasta;55;1
104831; MAZDA CX-5;647700000;265557000;41,00%;0,04;382143000;10621630,57;48468921;36;21,9;Ada;Baru;39;Profesional;3;KPR;Tidak Bekerja;68;0
104833;MAZDA CX-30;585500000;310315000;53,00%;0,06;275185000;7651100,566;21752291;36;35,2;Tidak Ada;Baru;51;Profesional;1;Milik Sendiri;Tidak Bekerja;83;0
104839;MAZDA CX-8;828800000;314944000;38,00%;0,04;513856000;10714078,3;16494260;48;65,0;Tidak Ada;Baru;53;Karyawan;1;Sewa;Tidak Bekerja;65;0
104840;MAZDA CX-3;403300000;221815000;55,00%;0,08;181485000;3787116,256;5531999;48;68,5;Tidak Ada;Lama;44;Wiraswasta;2;Sewa;Tidak Bekerja;51;1
104860;MAZDA CX-60;1188800000;392304000;33,00%;0,04;796496000;13288433,94;24206739;60;54,9;Tidak Ada;Baru;40;Profesional;3;Milik Sendiri;Karyawan;68;0
104861;MAZDA CX-30;585500000;245910000;42,00%;0,08;339590000;9444694,182;40671110;36;23,2;Tidak Ada;Baru;36;Profesional;1;Milik Sendiri;Karyawan;100;0
104866;MAZDA CX-8;828800000;389536000;47,00%;0,06;439264000;7332236,782;36763605;60;19,9;Tidak Ada;Lama;39;Profesional;2;Milik Sendiri;Tidak Bekerja;100;0
